Fragment,Colony,Treatment,Replicate,Date,Time_Point,Phase,Fv.Fm,Date.Fv.Fm,S.H,Date.DNA,dBW.g,Date.BW,Chl_a,,Sym.cm2,,Date.Blastate,X16s,X16s_Time_Point,X16s_Notes,Original.Collection.Date,Genotype,Collection.Habitat,Lat,Lon,Days_Experiment,Surv_All,Days_Survivor,SurvExpe
Ac_106,Red and Yellow,N,R1,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,7/30/2010,Ac_50,Midchannel,24.54854,-81.53308,110,0,222,0
Ac_106,Red and Yellow,N,R1,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,7/30/2010,Ac_50,Midchannel,24.54854,-81.53308,113,0,225,0
Ac_106,Red and Yellow,N,R1,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,7/30/2010,Ac_50,Midchannel,24.54854,-81.53308,130,0,242,0
Ac_117,Green and Orange,N,R1,7/26/2017,T0,Baseline,0.609,7/26/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-112,1,0,1
Ac_117,Green and Orange,N,R1,8/30/2017,T1,Baseline,0.517,8/30/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-77,1,35,1
Ac_117,Green and Orange,N,R1,10/10/2017,T2,Baseline,0.482,10/10/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-36,1,76,1
Ac_117,Green and Orange,N,R1,10/19/2017,T3,Baseline,0.533,10/19/2017,NA,NA,2.4805,10/18/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-27,1,85,1
Ac_117,Green and Orange,N,R1,11/6/2017,T4,Baseline,0.666,11/6/2017,NA,NA,2.4753,11/8/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-9,1,103,1
Ac_117,Green and Orange,N,R1,11/16/2017,T5,Baseline,0.603,11/16/2017,0.072220022,11/15/2017,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,1,1,113,1
Ac_117,Green and Orange,N,R1,11/23/2017,T6,Nutrients,0.615,11/23/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,8,1,120,1
Ac_117,Green and Orange,N,R1,11/29/2017,T7,Nutrients,0.62,11/29/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,14,1,126,1
Ac_117,Green and Orange,N,R1,12/6/2017,T8,Nutrients,0.665,12/6/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,21,1,133,1
Ac_117,Green and Orange,N,R1,12/13/2017,T9,Nutrients,0.642,12/13/2017,0.058539031,12/14/2017,2.7343,12/13/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,28,1,140,1
Ac_117,Green and Orange,N,R1,1/3/2018,T10,Nutrients,0.648,1/3/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,49,1,161,1
Ac_117,Green and Orange,N,R1,1/19/2018,T11,Nutrients,0.63,1/19/2018,NA,NA,2.6274,1/16/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,65,1,177,1
Ac_117,Green and Orange,N,R1,1/25/2018,T12,Nutrients,0.626,1/25/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,71,1,183,1
Ac_117,Green and Orange,N,R1,1/30/2018,T13,Nutrients,0.612,1/30/2018,0.234318484,1/29/2018,2.056261339,1/29/2018,,,,,,yes,T1,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,76,1,188,1
Ac_117,Green and Orange,N,R1,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,4.58,NA,5.1129802875,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,82,1,194,1
Ac_117,Green and Orange,N,R1,2/7/2018,T15,Ramping,0.61,2/7/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,84,1,196,1
Ac_117,Green and Orange,N,R1,2/12/2018,T16,Ramping,0.582,2/12/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,89,1,201,1
Ac_117,Green and Orange,N,R1,2/15/2018,T17,Heat,0.586,2/15/2018,NA,NA,1.2744,2/14/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,92,1,204,1
Ac_117,Green and Orange,N,R1,2/19/2018,T18,Heat,0.544,2/19/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,96,1,208,1
Ac_117,Green and Orange,N,R1,2/22/2018,T19,Heat,0.475,2/22/2018,0.267302025,2/23/2018,-0.5384,2/23/2018,,,,,,yes,T2,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,99,1,211,1
Ac_117,Green and Orange,N,R1,2/26/2018,T20,Heat,0.365,2/26/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,103,1,215,1
Ac_117,Green and Orange,N,R1,3/1/2018,T21,Heat,0.231,3/1/2018,0.038447742,3/3/2018,,,,,,,,yes,T3,TL,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,106,1,218,1
Ac_117,Green and Orange,N,R1,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,110,0,222,0
Ac_117,Green and Orange,N,R1,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,113,0,225,0
Ac_117,Green and Orange,N,R1,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,130,0,242,0
Ac_123,Green and Orange,N,R1,7/26/2017,T0,Baseline,0.618,7/26/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-112,1,0,1
Ac_123,Green and Orange,N,R1,8/30/2017,T1,Baseline,0.503,8/30/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-77,1,35,1
Ac_123,Green and Orange,N,R1,10/10/2017,T2,Baseline,0.478,10/10/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-36,1,76,1
Ac_123,Green and Orange,N,R1,10/19/2017,T3,Baseline,0.552,10/19/2017,NA,NA,3.5195,10/18/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-27,1,85,1
Ac_123,Green and Orange,N,R1,11/6/2017,T4,Baseline,0.661,11/6/2017,NA,NA,2.5018,11/8/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-9,1,103,1
Ac_123,Green and Orange,N,R1,11/16/2017,T5,Baseline,0.608,11/16/2017,0.138412167,11/15/2017,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,1,1,113,1
Ac_123,Green and Orange,N,R1,11/23/2017,T6,Nutrients,0.641,11/23/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,8,1,120,1
Ac_123,Green and Orange,N,R1,11/29/2017,T7,Nutrients,0.623,11/29/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,14,1,126,1
Ac_123,Green and Orange,N,R1,12/6/2017,T8,Nutrients,0.67,12/6/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,21,1,133,1
Ac_123,Green and Orange,N,R1,12/13/2017,T9,Nutrients,0.645,12/13/2017,0.086272386,12/14/2017,2.8639,12/13/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,28,1,140,1
Ac_123,Green and Orange,N,R1,1/3/2018,T10,Nutrients,0.646,1/3/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,49,1,161,1
Ac_123,Green and Orange,N,R1,1/19/2018,T11,Nutrients,0.62,1/19/2018,NA,NA,2.9826,1/16/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,65,1,177,1
Ac_123,Green and Orange,N,R1,1/25/2018,T12,Nutrients,0.635,1/25/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,71,1,183,1
Ac_123,Green and Orange,N,R1,1/30/2018,T13,Nutrients,0.603,1/30/2018,0.299378531,1/29/2018,2.640752905,1/29/2018,,,,,,yes,T1,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,76,1,188,1
Ac_123,Green and Orange,N,R1,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,4.58,NA,5.1129802875,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,82,1,194,1
Ac_123,Green and Orange,N,R1,2/7/2018,T15,Ramping,0.602,2/7/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,84,1,196,1
Ac_123,Green and Orange,N,R1,2/12/2018,T16,Ramping,0.566,2/12/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,89,1,201,1
Ac_123,Green and Orange,N,R1,2/15/2018,T17,Heat,0.582,2/15/2018,NA,NA,1.4986,2/14/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,92,1,204,1
Ac_123,Green and Orange,N,R1,2/19/2018,T18,Heat,0.548,2/19/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,96,1,208,1
Ac_123,Green and Orange,N,R1,2/22/2018,T19,Heat,0.457,2/22/2018,0.233184318,2/23/2018,-0.3533,2/23/2018,,,,,,yes,T2,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,99,1,211,1
Ac_123,Green and Orange,N,R1,2/26/2018,T20,Heat,0.33,2/26/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,103,1,215,1
Ac_123,Green and Orange,N,R1,3/1/2018,T21,Heat,0.257,3/1/2018,0.043346,3/2/2018,,,,,,,,yes,T3,TL,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,106,1,218,1
Ac_123,Green and Orange,N,R1,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,110,0,222,0
Ac_123,Green and Orange,N,R1,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,113,0,225,0
Ac_123,Green and Orange,N,R1,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,130,0,242,0
Ac_130,Green and Orange,N,R1,7/26/2017,T0,Baseline,0.597,7/26/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-112,1,0,1
Ac_130,Green and Orange,N,R1,8/30/2017,T1,Baseline,0.428,8/30/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-77,1,35,1
Ac_130,Green and Orange,N,R1,10/10/2017,T2,Baseline,0.48,10/10/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-36,1,76,1
Ac_130,Green and Orange,N,R1,10/19/2017,T3,Baseline,0.547,10/19/2017,NA,NA,2.9612,10/18/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-27,1,85,1
Ac_130,Green and Orange,N,R1,11/6/2017,T4,Baseline,0.668,11/6/2017,NA,NA,2.2087,11/8/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-9,1,103,1
Ac_130,Green and Orange,N,R1,11/16/2017,T5,Baseline,0.598,11/16/2017,0.315900619,11/15/2017,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,1,1,113,1
Ac_130,Green and Orange,N,R1,11/23/2017,T6,Nutrients,0.641,11/23/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,8,1,120,1
Ac_130,Green and Orange,N,R1,11/29/2017,T7,Nutrients,0.61,11/29/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,14,1,126,1
Ac_130,Green and Orange,N,R1,12/6/2017,T8,Nutrients,0.654,12/6/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,21,1,133,1
Ac_130,Green and Orange,N,R1,12/13/2017,T9,Nutrients,0.651,12/13/2017,0.060666449,12/14/2017,2.1179,12/13/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,28,1,140,1
Ac_130,Green and Orange,N,R1,1/3/2018,T10,Nutrients,0.643,1/3/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,49,1,161,1
Ac_130,Green and Orange,N,R1,1/19/2018,T11,Nutrients,0.625,1/19/2018,NA,NA,2.0605,1/16/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,65,1,177,1
Ac_130,Green and Orange,N,R1,1/25/2018,T12,Nutrients,0.635,1/25/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,71,1,183,1
Ac_130,Green and Orange,N,R1,1/30/2018,T13,Nutrients,0.606,1/30/2018,0.360867887,1/29/2018,1.590623057,1/29/2018,,,,,,yes,T1,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,76,1,188,1
Ac_130,Green and Orange,N,R1,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,4.58,NA,5.1129802875,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,82,1,194,1
Ac_130,Green and Orange,N,R1,2/7/2018,T15,Ramping,0.606,2/7/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,84,1,196,1
Ac_130,Green and Orange,N,R1,2/12/2018,T16,Ramping,0.571,2/12/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,89,1,201,1
Ac_130,Green and Orange,N,R1,2/15/2018,T17,Heat,0.562,2/15/2018,NA,NA,0.8055,2/14/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,92,1,204,1
Ac_130,Green and Orange,N,R1,2/19/2018,T18,Heat,0.539,2/19/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,96,1,208,1
Ac_130,Green and Orange,N,R1,2/22/2018,T19,Heat,0.466,2/22/2018,0.174469006,2/23/2018,-0.4522,2/23/2018,,,,,,yes,T2,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,99,1,211,1
Ac_130,Green and Orange,N,R1,2/26/2018,T20,Heat,0.324,2/26/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,103,1,215,1
Ac_130,Green and Orange,N,R1,3/1/2018,T21,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,106,0,218,0
Ac_130,Green and Orange,N,R1,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,110,0,222,0
Ac_130,Green and Orange,N,R1,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,113,0,225,0
Ac_130,Green and Orange,N,R1,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,130,0,242,0
Ac_144,Yellow,N,R1,7/26/2017,T0,Baseline,0.613,7/26/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,-112,1,0,1
Ac_144,Yellow,N,R1,8/30/2017,T1,Baseline,0.625,8/30/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,-77,1,35,1
Ac_144,Yellow,N,R1,10/10/2017,T2,Baseline,0.508,10/10/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,-36,1,76,1
Ac_144,Yellow,N,R1,10/19/2017,T3,Baseline,0.528,10/19/2017,NA,NA,4.7474,10/18/2017,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,-27,1,85,1
Ac_144,Yellow,N,R1,11/6/2017,T4,Baseline,0.654,11/6/2017,NA,NA,3.3035,11/8/2017,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,-9,1,103,1
Ac_144,Yellow,N,R1,11/16/2017,T5,Baseline,0.584,11/16/2017,0.217719521,11/15/2017,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,1,1,113,1
Ac_144,Yellow,N,R1,11/23/2017,T6,Nutrients,0.621,11/23/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,8,1,120,1
Ac_144,Yellow,N,R1,11/29/2017,T7,Nutrients,0.611,11/29/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,14,1,126,1
Ac_144,Yellow,N,R1,12/6/2017,T8,Nutrients,0.629,12/6/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,21,1,133,1
Ac_144,Yellow,N,R1,12/13/2017,T9,Nutrients,0.619,12/13/2017,0.02720551,12/14/2017,2.3479,12/13/2017,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,28,1,140,1
Ac_144,Yellow,N,R1,1/3/2018,T10,Nutrients,0.645,1/3/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,49,1,161,1
Ac_144,Yellow,N,R1,1/19/2018,T11,Nutrients,0.561,1/19/2018,NA,NA,0.3183,1/16/2018,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,65,1,177,1
Ac_144,Yellow,N,R1,1/25/2018,T12,Nutrients,0.583,1/25/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,71,1,183,1
Ac_144,Yellow,N,R1,1/30/2018,T13,Nutrients,0.609,1/30/2018,0.063045739,1/29/2018,0.885139647,1/29/2018,,,,,,yes,T1,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,76,1,188,1
Ac_144,Yellow,N,R1,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,3,NA,5.009038126,NA,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,82,1,194,1
Ac_144,Yellow,N,R1,2/7/2018,T15,Ramping,0.564,2/7/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,84,1,196,1
Ac_144,Yellow,N,R1,2/12/2018,T16,Ramping,0.557,2/12/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,89,1,201,1
Ac_144,Yellow,N,R1,2/15/2018,T17,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,92,0,204,0
Ac_144,Yellow,N,R1,2/19/2018,T18,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,96,0,208,0
Ac_144,Yellow,N,R1,2/22/2018,T19,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,99,0,211,0
Ac_144,Yellow,N,R1,2/26/2018,T20,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,103,0,215,0
Ac_144,Yellow,N,R1,3/1/2018,T21,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,106,0,218,0
Ac_144,Yellow,N,R1,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,110,0,222,0
Ac_144,Yellow,N,R1,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,113,0,225,0
Ac_144,Yellow,N,R1,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_08,Midchannel,24.58353,-81.43298,130,0,242,0
Ac_150,Orange,N,R1,7/26/2017,T0,Baseline,0.629,7/26/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-112,1,0,1
Ac_150,Orange,N,R1,8/30/2017,T1,Baseline,0.604,8/30/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-77,1,35,1
Ac_150,Orange,N,R1,10/10/2017,T2,Baseline,0.492,10/10/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-36,1,76,1
Ac_150,Orange,N,R1,10/19/2017,T3,Baseline,0.492,10/19/2017,NA,NA,3.0523,10/18/2017,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-27,1,85,1
Ac_150,Orange,N,R1,11/6/2017,T4,Baseline,0.677,11/6/2017,NA,NA,4.2192,11/8/2017,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-9,1,103,1
Ac_150,Orange,N,R1,11/16/2017,T5,Baseline,0.606,11/16/2017,0.051369031,11/15/2017,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,1,1,113,1
Ac_150,Orange,N,R1,11/23/2017,T6,Nutrients,0.646,11/23/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,8,1,120,1
Ac_150,Orange,N,R1,11/29/2017,T7,Nutrients,0.62,11/29/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,14,1,126,1
Ac_150,Orange,N,R1,12/6/2017,T8,Nutrients,0.658,12/6/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,21,1,133,1
Ac_150,Orange,N,R1,12/13/2017,T9,Nutrients,0.655,12/13/2017,0.038822657,12/14/2017,3.5738,12/13/2017,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,28,1,140,1
Ac_150,Orange,N,R1,1/3/2018,T10,Nutrients,0.627,1/3/2018,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,49,1,161,1
Ac_150,Orange,N,R1,1/19/2018,T11,Nutrients,0.625,1/19/2018,NA,NA,2.8494,1/16/2018,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,65,1,177,1
Ac_150,Orange,N,R1,1/25/2018,T12,Nutrients,0.627,1/25/2018,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,71,1,183,1
Ac_150,Orange,N,R1,1/30/2018,T13,Nutrients,0.613,1/30/2018,0.140490323,1/29/2018,1.39823822,1/29/2018,,,,,,yes,T1,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,76,1,188,1
Ac_150,Orange,N,R1,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,6.045,NA,4.555941252,NA,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,82,1,194,1
Ac_150,Orange,N,R1,2/7/2018,T15,Ramping,0.62,2/7/2018,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,84,1,196,1
Ac_150,Orange,N,R1,2/12/2018,T16,Ramping,0.601,2/12/2018,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,89,1,201,1
Ac_150,Orange,N,R1,2/15/2018,T17,Heat,0.589,2/15/2018,NA,NA,0.252,2/14/2018,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,92,1,204,1
Ac_150,Orange,N,R1,2/19/2018,T18,Heat,0.532,2/19/2018,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,96,1,208,1
Ac_150,Orange,N,R1,2/22/2018,T19,Heat,NA,NA,NA,NA,-1.6664,2/23/2018,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,99,0,211,0
Ac_150,Orange,N,R1,2/26/2018,T20,Heat,NA,NA,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,103,0,215,0
Ac_150,Orange,N,R1,3/1/2018,T21,Heat,NA,NA,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,106,0,218,0
Ac_150,Orange,N,R1,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,110,0,222,0
Ac_150,Orange,N,R1,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,113,0,225,0
Ac_150,Orange,N,R1,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,130,0,242,0
Ac_158,Orange,N,R1,7/26/2017,T0,Baseline,0.619,7/26/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-112,1,0,1
Ac_158,Orange,N,R1,8/30/2017,T1,Baseline,0.548,8/30/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-77,1,35,1
Ac_158,Orange,N,R1,10/10/2017,T2,Baseline,0.51,10/10/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-36,1,76,1
Ac_158,Orange,N,R1,10/19/2017,T3,Baseline,0.509,10/19/2017,NA,NA,4.445,10/18/2017,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-27,1,85,1
Ac_158,Orange,N,R1,11/6/2017,T4,Baseline,0.684,11/6/2017,NA,NA,3.8771,11/8/2017,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,-9,1,103,1
Ac_158,Orange,N,R1,11/16/2017,T5,Baseline,0.625,11/16/2017,0.200899053,11/15/2017,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,1,1,113,1
Ac_158,Orange,N,R1,11/23/2017,T6,Nutrients,0.659,11/23/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,8,1,120,1
Ac_158,Orange,N,R1,11/29/2017,T7,Nutrients,0.638,11/29/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,14,1,126,1
Ac_158,Orange,N,R1,12/6/2017,T8,Nutrients,0.658,12/6/2017,NA,NA,,,,,,,,,,,3/18/2010,Ac_31,Offshore,24.5477,-81.45696,21,1,133,1
